Start	End	chromID	winID	Chromosome	Length(bp)	invCenters	NHCenters	NAHRCenters	allRepCounts	intraRepCounts	BhererRegsNum	SpenceRegsNum	BhererRegsMean	SpenceRegsMean	BhererRegsWeightMean	SpenceRegsWeightMean
10028590	10290681	chr20p	chr20p38	chr20	262092	0.0	0.0	0.0	0.0	0.0	162.0	90.0	7.2265911120382365	1.19708317	4.645336805601628	0.4903047184625537
10290682	10552773	chr20p	chr20p39	chr20	262092	0.0	0.0	0.0	2.0	0.0	112.0	118.0	2.345498312945034	1.0934170333898305	1.587772827701303	0.28801579070646
10552774	10814865	chr20p	chr20p40	chr20	262092	1.0	0.0	1.0	2.0	0.0	109.0	72.0	2.056547106879453	0.23936614583333332	1.680646612290484	0.17453005489242893
10814866	11076957	chr20p	chr20p41	chr20	262092	0.0	0.0	0.0	0.0	0.0	142.0	66.0	3.382431655986241	0.3028279818181818	2.1232230123434874	0.18445893010542394
11076958	11339049	chr20p	chr20p42	chr20	262092	0.0	0.0	0.0	0.0	0.0	133.0	98.0	6.7255776154135685	1.211706193877551	5.142474278841142	0.47056035576751987
11339050	11601141	chr20p	chr20p43	chr20	262092	0.0	0.0	0.0	4.0	0.0	80.0	68.0	1.045471780624253	0.16869377779411765	0.41063942148966287	0.06918904441229655
11601142	11863233	chr20p	chr20p44	chr20	262092	0.0	0.0	0.0	0.0	0.0	69.0	61.0	1.2543925326079712	0.2821262213114754	0.6163906997601029	0.11932530935523439
11863234	12125325	chr20p	chr20p45	chr20	262092	0.0	0.0	0.0	0.0	0.0	96.0	90.0	2.905256509895501	0.3929745022222222	1.158320600094267	0.17969275624276498
12125326	12387417	chr20p	chr20p46	chr20	262092	0.0	0.0	0.0	8.0	0.0	114.0	120.0	3.816884908333326	0.5927045666666667	1.511065526779924	0.20683923063993637
12387418	12649509	chr20p	chr20p47	chr20	262092	0.0	0.0	0.0	2.0	0.0	105.0	108.0	3.9438019147650203	1.3590529075925926	1.8317975239906947	0.31640765029681833
12649510	12911601	chr20p	chr20p48	chr20	262092	0.0	0.0	0.0	0.0	0.0	165.0	131.0	5.1241533603020715	0.928119234961832	3.1692749455890206	0.32168180264009494
12911602	13173693	chr20p	chr20p49	chr20	262092	0.0	0.0	0.0	0.0	0.0	138.0	86.0	1.812936173912925	0.35811967790697674	1.2265005930492985	0.1286673057979447
13173694	13435785	chr20p	chr20p50	chr20	262092	0.0	0.0	0.0	2.0	0.0	139.0	101.0	5.241168927698461	1.5178436158415842	3.441919065122788	0.42897586289089695
13435786	13697877	chr20p	chr20p51	chr20	262092	0.0	0.0	0.0	4.0	0.0	49.0	50.0	1.537097737756346	0.197748804	1.0251706640147165	0.1047531604893159
13697878	13959969	chr20p	chr20p52	chr20	262092	0.0	0.0	0.0	0.0	0.0	68.0	55.0	0.5428330816191751	0.16682120727272728	0.3267314077577808	0.06498424411634468
13959970	14222061	chr20p	chr20p53	chr20	262092	0.0	0.0	0.0	0.0	0.0	34.0	49.0	0.4351771558823773	0.07140914897959184	0.20021472347926228	0.048247439610589526
14222062	14484153	chr20p	chr20p54	chr20	262092	0.0	0.0	0.0	0.0	0.0	56.0	161.0	1.3389227616075974	0.08753891614906832	0.4106307123113482	0.057819768582393176
14484154	14746245	chr20p	chr20p55	chr20	262092	0.0	0.0	0.0	0.0	0.0	86.0	162.0	1.1639300267424193	0.09769267407407407	0.6375161196156499	0.06257742535328224
14746246	15008337	chr20p	chr20p56	chr20	262092	0.0	0.0	0.0	0.0	0.0	83.0	231.0	1.0933133632525167	0.07684112121212121	0.6573031731257915	0.06187792514404596
15008338	15270429	chr20p	chr20p57	chr20	262092	0.0	0.0	0.0	0.0	0.0	145.0	184.0	3.2627759086198695	0.6201991297826087	1.8225921846896345	0.257680239003061
15270430	15532521	chr20p	chr20p58	chr20	262092	0.0	0.0	0.0	0.0	0.0	173.0	120.0	4.606284888440183	0.4885901926666667	2.474024964927752	0.2898794198559459
15532522	15794613	chr20p	chr20p59	chr20	262092	0.0	0.0	0.0	0.0	0.0	213.0	153.0	5.7193195110334045	1.3864153124183007	5.288029300138899	0.6831962025038308
15794614	16056705	chr20p	chr20p60	chr20	262092	0.0	0.0	0.0	0.0	0.0	168.0	106.0	3.246466282738227	0.47371928679245284	2.6084757159432845	0.2558881510413614
16056706	16318797	chr20p	chr20p61	chr20	262092	0.0	0.0	0.0	0.0	0.0	140.0	119.0	2.020440048214548	0.7746752890756303	1.0344933461852466	0.2669989026808493
16318798	16580889	chr20p	chr20p62	chr20	262092	0.0	0.0	0.0	0.0	0.0	119.0	131.0	1.2900563403358847	0.3509013254198473	0.7228313036610988	0.11531579920084445
16580890	16842981	chr20p	chr20p63	chr20	262092	0.0	0.0	0.0	0.0	0.0	190.0	127.0	5.157356624210923	2.1184497322834646	2.972363768968673	0.6100869670598477
16842982	17105073	chr20p	chr20p64	chr20	262092	0.0	0.0	0.0	0.0	0.0	102.0	97.0	2.7745106499982817	0.3863412375257732	1.3226565600957965	0.17723797939841868
17105074	17367165	chr20p	chr20p65	chr20	262092	0.0	0.0	0.0	2.0	0.0	102.0	113.0	1.423342751472902	0.21504893097345135	0.7885146040065819	0.12184922620179861
17367166	17629257	chr20p	chr20p66	chr20	262092	0.0	0.0	0.0	2.0	0.0	132.0	159.0	2.7238473806854144	0.553372334591195	1.9050836720684285	0.2436540882125164
17629258	17891349	chr20p	chr20p67	chr20	262092	0.0	0.0	0.0	0.0	0.0	162.0	150.0	2.378106645680022	0.6409452946666667	2.029264531228387	0.4016918709130834
17891350	18153441	chr20p	chr20p68	chr20	262092	0.0	0.0	0.0	14.0	0.0	112.0	113.0	2.7115875683043345	0.8205920599115044	2.727776438470948	0.2565685679735765
18153442	18415533	chr20p	chr20p69	chr20	262092	0.0	0.0	0.0	0.0	0.0	89.0	91.0	1.127154458427234	0.1937623164835165	0.7380389068225396	0.09710778109363859
18415534	18677625	chr20p	chr20p70	chr20	262092	0.0	0.0	0.0	0.0	0.0	35.0	60.0	0.4559637914295273	0.04982138666666667	0.13657803503835164	0.05148134701513067
18677626	18939717	chr20p	chr20p71	chr20	262092	0.0	0.0	0.0	0.0	0.0	98.0	70.0	2.2519049265265436	0.4840424428571428	1.459235601734775	0.1957590543199255
18939718	19201809	chr20p	chr20p72	chr20	262092	0.0	0.0	0.0	0.0	0.0	121.0	95.0	3.777091023963903	0.786994267368421	2.568337228662744	0.3246800337095097
19201810	19463901	chr20p	chr20p73	chr20	262092	0.0	0.0	0.0	0.0	0.0	113.0	93.0	2.3268041407074755	0.6485935615053764	1.3425103909274012	0.21562674616393396
19463902	19725993	chr20p	chr20p74	chr20	262092	0.0	0.0	0.0	0.0	0.0	166.0	136.0	3.281531302712033	0.6023327772058824	2.180618495623413	0.28247944141022596
19725994	19988085	chr20p	chr20p75	chr20	262092	0.0	0.0	0.0	0.0	0.0	196.0	129.0	3.757953172195778	1.000249484496124	4.201333659293122	0.5302851579077523
19988086	20250177	chr20p	chr20p76	chr20	262092	0.0	0.0	0.0	0.0	0.0	107.0	108.0	1.5708300364468208	0.18910255388888889	0.938912257893106	0.10477460236183449
20250178	20512269	chr20p	chr20p77	chr20	262092	0.0	0.0	0.0	0.0	0.0	92.0	91.0	4.024200458696844	0.3996630073626374	2.575472513232191	0.22759149024560654
20512270	20774361	chr20p	chr20p78	chr20	262092	0.0	0.0	0.0	0.0	0.0	35.0	22.0	0.543506721428545	0.066566024	0.21669904048437044	0.016709835393074406
20774362	21036453	chr20p	chr20p79	chr20	262092	0.0	0.0	0.0	0.0	0.0	118.0	105.0	1.4313187953375544	1.160270799047619	1.4930451041984212	0.2521869702416555
21036454	21298545	chr20p	chr20p80	chr20	262092	0.0	0.0	0.0	0.0	0.0	40.0	71.0	0.7721002987491485	0.17118231633802816	0.3862367320217218	0.049676647640200036
21298546	21560637	chr20p	chr20p81	chr20	262092	0.0	0.0	0.0	4.0	0.0	47.0	43.0	0.7199550287229598	0.09239830465116279	0.432639039762181	0.057510093671330156
21560638	21822729	chr20p	chr20p82	chr20	262092	0.0	0.0	0.0	0.0	0.0	46.0	46.0	0.6973914913036778	0.06959780652173914	0.5416158027304246	0.04832754666334835
21822730	22084821	chr20p	chr20p83	chr20	262092	0.0	0.0	0.0	0.0	0.0	30.0	39.0	0.7378567833330624	0.022643663333333335	0.18515963288226214	0.014253115289777367
22084822	22346913	chr20p	chr20p84	chr20	262092	0.0	0.0	0.0	6.0	0.0	58.0	70.0	0.8899498887935774	0.10485931857142858	0.4287189047620638	0.06277617896378947
22346914	22609005	chr20p	chr20p85	chr20	262092	0.0	0.0	0.0	2.0	0.0	83.0	87.0	2.7808831789158943	0.9816376085057471	1.4414052130868271	0.20222729205860518
22609006	22871097	chr20p	chr20p86	chr20	262092	0.0	0.0	0.0	2.0	0.0	103.0	112.0	3.029624143204566	0.6013908885714285	1.487771084959193	0.18988401876569555
22871098	23133189	chr20p	chr20p87	chr20	262092	0.0	0.0	0.0	0.0	0.0	111.0	82.0	1.543344386486573	0.5650639817073171	1.053006838222814	0.15862379557259232
23133190	23395281	chr20p	chr20p88	chr20	262092	0.0	0.0	0.0	0.0	0.0	90.0	112.0	1.1925099900000338	0.33235702053571425	0.9643441223020859	0.11800680914879853
23395282	23657373	chr20p	chr20p89	chr20	262092	0.0	0.0	0.0	0.0	0.0	87.0	155.0	1.9444309034472458	0.4901041130967742	0.7793884153171137	0.11314032466091897
23657374	23919465	chr20p	chr20p90	chr20	262092	0.0	0.0	0.0	28.0	28.0	93.0	189.0	1.3641267768809517	0.33207821428571427	0.8554416479891418	0.15293905205785613
23919466	24181557	chr20p	chr20p91	chr20	262092	0.0	0.0	0.0	86.0	0.0	62.0	104.0	1.5972468661292156	0.3129508903846154	1.0625351871067727	0.20200979826587598
24181558	24443649	chr20p	chr20p92	chr20	262092	0.0	0.0	0.0	0.0	0.0	86.0	111.0	0.9754287482565615	0.08737572333333334	0.5936229747524283	0.11733221301802088
24443650	24705741	chr20p	chr20p93	chr20	262092	0.0	0.0	0.0	0.0	0.0	99.0	96.0	1.6268776424226887	0.4211501278125	1.0788729407717905	0.17082580325024782
24705742	24967833	chr20p	chr20p94	chr20	262092	0.0	0.0	0.0	0.0	0.0	63.0	134.0	1.0434224079377996	0.4460055126865672	0.3498583456338949	0.08256391551718238
24967834	25229925	chr20p	chr20p95	chr20	262092	0.0	0.0	0.0	2.0	0.0	67.0	155.0	1.7310570320900076	0.17693701393548386	0.6787105857229819	0.10578689018316
25229926	25492017	chr20p	chr20p96	chr20	262092	0.0	0.0	0.0	0.0	0.0	21.0	58.0	0.17102783928567925	0.016626569137931035	0.060519360895354306	0.0117740622274783
25492018	25754109	chr20p	chr20p97	chr20	262092	0.0	0.0	0.0	14.0	0.0	18.0	72.0	0.08864387388887895	0.024779564305555557	0.07576045251461636	0.034845951256256176
25754110	26016201	chr20p	chr20p98	chr20	262092	1.0	0.0	1.0	128.0	18.0	4.0	68.0	0.06085940375015783	0.030754247058823528	0.024233208608081005	0.04618259970471837
26016202	26278293	chr20p	chr20p99	chr20	262092	0.0	0.0	0.0	148.0	24.0	19.0	79.0	0.12076758071080268	0.07103044556962025	0.008472576750330375	0.07119116986067905
29507776	29841763	chr20q	chr20q0	chr20	333988	0.0	0.0	0.0	70.0	14.0	3.0	171.0	0.0625806683333303	0.18189367426900585	0.01078819250233003	0.08115240612163405
29841764	30175751	chr20q	chr20q1	chr20	333988	0.0	0.0	0.0	0.0	0.0	34.0	84.0	0.24638692779502444	0.059512847976190476	0.10065507229264885	0.04248173020875916
30175752	30509739	chr20q	chr20q2	chr20	333988	0.0	0.0	0.0	0.0	0.0	51.0	126.0	0.4393376304904268	0.054330408174603176	0.2181464165512794	0.04056837755812962
30509740	30843727	chr20q	chr20q3	chr20	333988	0.0	0.0	0.0	22.0	0.0	66.0	98.0	1.015695696212191	0.2025266785714286	0.7671046165488745	0.07463920834222593
30843728	31177715	chr20q	chr20q4	chr20	333988	0.0	0.0	0.0	0.0	0.0	41.0	49.0	0.5825295585369601	0.05769793612244898	0.34467198980193214	0.037521788175405274
31177716	31511703	chr20q	chr20q5	chr20	333988	0.0	0.0	0.0	8.0	0.0	91.0	104.0	1.098375533517109	0.21919208538461538	0.851305383912874	0.10978635386158776
31511704	31845691	chr20q	chr20q6	chr20	333988	0.0	0.0	0.0	0.0	0.0	112.0	128.0	1.3340110892852048	0.49746686890625	0.9980823968440106	0.1681779904303094
31845692	32179679	chr20q	chr20q7	chr20	333988	0.0	0.0	0.0	0.0	0.0	61.0	77.0	1.4356703934425996	0.25653132714285715	0.6478074800173955	0.09270586734551946
32179680	32513667	chr20q	chr20q8	chr20	333988	0.0	0.0	0.0	2.0	0.0	65.0	68.0	1.7189600753842058	0.38263328852941175	0.719893549430222	0.10085584730510459
32513668	32847655	chr20q	chr20q9	chr20	333988	0.0	0.0	0.0	14.0	0.0	31.0	43.0	0.25072244677420813	0.02211946348837209	0.13598422854868136	0.017783325526325756
32847656	33181643	chr20q	chr20q10	chr20	333988	0.0	0.0	0.0	8.0	0.0	31.0	61.0	0.3309783467772303	0.026207904590163936	0.19773595198301916	0.016534152564414352
33181644	33515631	chr20q	chr20q11	chr20	333988	0.0	0.0	0.0	0.0	0.0	35.0	45.0	0.2356499057141302	0.018657353333333335	0.12425068238937131	0.012634421606519395
33515632	33849619	chr20q	chr20q12	chr20	333988	0.0	0.0	0.0	0.0	0.0	55.0	72.0	0.902241090543456	0.06929880041666667	0.31994908141034273	0.03696753097980397
33849620	34183607	chr20q	chr20q13	chr20	333988	0.0	0.0	0.0	0.0	0.0	45.0	60.0	0.9582238172226095	0.078958746	0.34097898743288485	0.050490499584191675
34183608	34517595	chr20q	chr20q14	chr20	333988	0.0	0.0	0.0	12.0	0.0	20.0	94.0	0.24697739000000996	0.03357064361702128	0.10254489323320333	0.026552920831148574
34517596	34851583	chr20q	chr20q15	chr20	333988	0.0	0.0	0.0	18.0	0.0	34.0	42.0	0.43689846764668455	0.03736237619047619	0.26546566013375467	0.03793363667092886
34851584	35185571	chr20q	chr20q16	chr20	333988	0.0	0.0	0.0	0.0	0.0	37.0	54.0	0.97727689446194	0.05360897037037037	0.47338504564989864	0.04863258362410425
35185572	35519559	chr20q	chr20q17	chr20	333988	0.0	0.0	0.0	2.0	0.0	37.0	57.0	1.2214764405412881	0.26674369298245615	0.42950908904067164	0.06843922780637464
35519560	35853547	chr20q	chr20q18	chr20	333988	0.0	0.0	0.0	4.0	4.0	46.0	97.0	0.29373245564984907	0.04358747360824742	0.1710721077430799	0.03568176805551529
35853548	36187535	chr20q	chr20q19	chr20	333988	0.0	0.0	0.0	0.0	0.0	83.0	122.0	3.3728609078323957	0.28644150672131147	1.6827794405575467	0.19063130850626656
36187536	36521523	chr20q	chr20q20	chr20	333988	0.0	0.0	0.0	0.0	0.0	83.0	119.0	1.4071292240962785	0.38004580554621853	0.5882814675324054	0.09280229724365105
36521524	36855511	chr20q	chr20q21	chr20	333988	0.0	0.0	0.0	0.0	0.0	115.0	170.0	1.9417117047803236	0.23548137088235294	1.208130793133169	0.14332247028398795
36855512	37189499	chr20q	chr20q22	chr20	333988	0.0	0.0	0.0	0.0	0.0	116.0	109.0	3.4483122849126913	0.6128822376146789	2.138072324002076	0.2698445066312963
37189500	37523487	chr20q	chr20q23	chr20	333988	0.0	0.0	0.0	0.0	0.0	109.0	173.0	1.64715621605526	0.23038317924855492	1.0655489162842595	0.16554839360333307
37523488	37857475	chr20q	chr20q24	chr20	333988	0.0	0.0	0.0	28.0	0.0	51.0	73.0	0.3944612127444757	0.059440290410958906	0.17436788455914948	0.039211444246296086
37857476	38191463	chr20q	chr20q25	chr20	333988	0.0	0.0	0.0	0.0	0.0	77.0	64.0	1.3764925564936483	0.1249935196875	0.49658181007543556	0.07018400350289859
38191464	38525451	chr20q	chr20q26	chr20	333988	0.0	0.0	0.0	0.0	0.0	85.0	47.0	0.8850813888226717	0.12401828723404255	0.5292761541243947	0.08835681737206433
38525452	38859439	chr20q	chr20q27	chr20	333988	0.0	0.0	0.0	0.0	0.0	125.0	74.0	2.014966614799468	0.34233539324324325	1.2859327205023516	0.1497408307820456
38859440	39193427	chr20q	chr20q28	chr20	333988	0.0	0.0	0.0	0.0	0.0	109.0	86.0	3.36211573991088	0.7670588752325581	1.5127651284071808	0.21807485593630982
39193428	39527415	chr20q	chr20q29	chr20	333988	0.0	0.0	0.0	0.0	0.0	156.0	136.0	2.190265337822646	0.47535822647058823	2.44218964165076	0.23001814134924625
39527416	39861403	chr20q	chr20q30	chr20	333988	0.0	0.0	0.0	4.0	0.0	53.0	44.0	1.5460681216959378	0.3463807886363636	0.6196133901554942	0.0979075750094408
39861404	40195391	chr20q	chr20q31	chr20	333988	0.0	0.0	0.0	0.0	0.0	45.0	32.0	0.5249455875557149	0.07530084687500001	0.2136594274953042	0.04761533442002897
40195392	40529379	chr20q	chr20q32	chr20	333988	0.0	0.0	0.0	2.0	0.0	90.0	83.0	1.4004185616671183	0.485298834939759	0.7942043872095759	0.1906000051097199
40529380	40863367	chr20q	chr20q33	chr20	333988	0.0	0.0	0.0	2.0	0.0	155.0	80.0	2.3875351416136374	0.6526137725	1.3409194480423454	0.20855839210123173
40863368	41197355	chr20q	chr20q34	chr20	333988	0.0	0.0	0.0	0.0	0.0	179.0	155.0	3.225048419552753	0.9737713993548387	2.1599262166165576	0.4043929231393332
41197356	41531343	chr20q	chr20q35	chr20	333988	0.0	0.0	0.0	0.0	0.0	188.0	166.0	3.8618391329812947	0.30547085391566264	2.8390707081393147	0.25517791731465633
41531344	41865331	chr20q	chr20q36	chr20	333988	0.0	0.0	0.0	0.0	0.0	120.0	120.0	2.931899677916011	0.6006312428333334	1.4579478073058427	0.23255776230929262
41865332	42199319	chr20q	chr20q37	chr20	333988	0.0	0.0	0.0	4.0	0.0	126.0	107.0	2.2316899793664504	0.4061395308411215	1.935427132777866	0.22636784742412977
42199320	42533307	chr20q	chr20q38	chr20	333988	0.0	0.0	0.0	0.0	0.0	99.0	130.0	2.719360792929598	0.3513699	1.1552389027155285	0.15915158877817487
42533308	42867295	chr20q	chr20q39	chr20	333988	0.0	0.0	0.0	0.0	0.0	196.0	192.0	2.856123081634092	0.6590669713541667	2.3201186004406873	0.2984935324444231
42867296	43201283	chr20q	chr20q40	chr20	333988	0.0	0.0	0.0	0.0	0.0	100.0	76.0	2.4600184509930614	0.27976045789473686	1.3674802593627897	0.17634486956990372
43201284	43535271	chr20q	chr20q41	chr20	333988	0.0	0.0	0.0	0.0	0.0	109.0	92.0	2.276066089907907	0.43538797717391303	1.8558906271331042	0.21362976595608812
43535272	43869259	chr20q	chr20q42	chr20	333988	0.0	0.0	0.0	2.0	0.0	90.0	77.0	1.372659188889504	0.19820633454545453	0.8096812967642975	0.08996109116085978
43869260	44203247	chr20q	chr20q43	chr20	333988	0.0	0.0	0.0	0.0	0.0	127.0	96.0	2.389541159452518	0.4544875460416667	1.376492503957383	0.18305635225815245
44203248	44537235	chr20q	chr20q44	chr20	333988	0.0	0.0	0.0	0.0	0.0	57.0	109.0	0.9259145456145199	0.14731442422018348	0.36709692703829605	0.0638801105957928
44537236	44871223	chr20q	chr20q45	chr20	333988	0.0	0.0	0.0	2.0	0.0	125.0	68.0	1.1770469436031317	0.2990654235294118	1.0178428234249342	0.14849288087245774
44871224	45205211	chr20q	chr20q46	chr20	333988	0.0	0.0	0.0	4.0	0.0	123.0	108.0	2.0561003658535495	0.21721992037037038	1.5938908082196337	0.18977363257350321
45205212	45539199	chr20q	chr20q47	chr20	333988	0.0	0.0	0.0	0.0	0.0	174.0	149.0	3.0786655103461285	0.8995521919463088	2.451222577270272	0.3017916934874726
45539200	45873187	chr20q	chr20q48	chr20	333988	0.0	0.0	0.0	0.0	0.0	174.0	158.0	2.7425456856358226	0.5697710841772152	1.8762509958314226	0.32073131788759496
45873188	46207175	chr20q	chr20q49	chr20	333988	0.0	0.0	0.0	0.0	0.0	79.0	76.0	1.8042129563276028	0.6741272552631579	1.6872660330773572	0.20920781970791213
46207176	46541163	chr20q	chr20q50	chr20	333988	0.0	0.0	0.0	26.0	18.0	164.0	145.0	2.7342505390243823	0.4990601124137931	2.386034996778105	0.2973202367860754
46541164	46875151	chr20q	chr20q51	chr20	333988	0.0	0.0	0.0	20.0	18.0	206.0	191.0	4.697534769902976	1.5182713513089006	2.6287502662178173	0.4090817124403632
46875152	47209139	chr20q	chr20q52	chr20	333988	0.0	0.0	0.0	22.0	18.0	146.0	218.0	4.039954801713816	0.5112270389908257	3.2918226453794355	0.22731734180621394
47209140	47543127	chr20q	chr20q53	chr20	333988	0.0	0.0	0.0	2.0	2.0	124.0	123.0	1.0251186427366976	0.15177376146341465	0.6123009108773254	0.08785020353742436
47543128	47877115	chr20q	chr20q54	chr20	333988	0.0	0.0	0.0	2.0	0.0	26.0	58.0	0.09639609923183771	0.062163341379310344	0.05479023855635694	0.03038001472422873
47877116	48211103	chr20q	chr20q55	chr20	333988	0.0	0.0	0.0	0.0	0.0	142.0	120.0	1.910846356338177	0.5119755608333333	1.5988287632194451	0.24531488071057278
48211104	48545091	chr20q	chr20q56	chr20	333988	0.0	0.0	0.0	0.0	0.0	112.0	161.0	2.6519540642863912	0.3905476428571429	1.167831556590713	0.1370576154169911
48545092	48879079	chr20q	chr20q57	chr20	333988	0.0	0.0	0.0	30.0	2.0	94.0	130.0	1.4394043095743692	0.43337818846153847	1.2631738392254956	0.1994347659033349
48879080	49213067	chr20q	chr20q58	chr20	333988	0.0	0.0	0.0	6.0	0.0	151.0	126.0	1.843695332450598	0.32033440555555553	1.351582828720401	0.18441211907721877
49213068	49547055	chr20q	chr20q59	chr20	333988	0.0	0.0	0.0	4.0	4.0	114.0	106.0	2.252785577630902	0.4989246933962264	1.8554576251315151	0.20179994488719794
49547056	49881043	chr20q	chr20q60	chr20	333988	0.0	0.0	0.0	14.0	0.0	171.0	124.0	4.642826578365239	0.880996160483871	3.517856726469812	0.3717814357166139
49881044	50215031	chr20q	chr20q61	chr20	333988	0.0	0.0	0.0	0.0	0.0	181.0	138.0	2.9738004629785704	0.7943147536231884	3.140379944337914	0.37969379661299674
50215032	50549019	chr20q	chr20q62	chr20	333988	0.0	0.0	0.0	0.0	0.0	126.0	198.0	1.566021863094498	0.5599044742424243	1.5721899265153398	0.24646140911702233
50549020	50883007	chr20q	chr20q63	chr20	333988	0.0	0.0	0.0	2.0	0.0	142.0	159.0	3.3338088781665216	0.5518664798742138	2.050338741940355	0.3073418035091009
50883008	51216995	chr20q	chr20q64	chr20	333988	0.0	0.0	0.0	0.0	0.0	55.0	84.0	0.4805500136363229	0.0351643475	0.2192579941321725	0.02599800923687872
51216996	51550983	chr20q	chr20q65	chr20	333988	0.0	0.0	0.0	0.0	0.0	138.0	103.0	2.147992821014562	0.4344471485436893	1.7118617656586306	0.19437570500194798
51550984	51884971	chr20q	chr20q66	chr20	333988	0.0	0.0	0.0	0.0	0.0	194.0	89.0	2.0973644767975625	0.6283767101123595	2.569865860662768	0.24088806315205458
51884972	52218959	chr20q	chr20q67	chr20	333988	0.0	0.0	0.0	10.0	4.0	171.0	97.0	3.445261385967061	0.9000754783505155	2.7406225005881533	0.3276379995205251
52218960	52552947	chr20q	chr20q68	chr20	333988	0.0	0.0	0.0	4.0	0.0	151.0	176.0	4.692045909932541	1.1210428267045454	3.747403335321111	0.5513754166718895
52552948	52886935	chr20q	chr20q69	chr20	333988	0.0	0.0	0.0	0.0	0.0	236.0	206.0	3.5513909940670954	0.6910727548543689	2.846537333075913	0.37401561579817727
52886936	53220923	chr20q	chr20q70	chr20	333988	0.0	0.0	0.0	0.0	0.0	95.0	109.0	2.386131337367074	0.14092985779816514	1.2466442635970076	0.12292236933819486
53220924	53554911	chr20q	chr20q71	chr20	333988	0.0	0.0	0.0	2.0	0.0	180.0	213.0	4.056833269164218	0.7084919943661971	1.9800080148927681	0.2895154147387465
53554912	53888899	chr20q	chr20q72	chr20	333988	0.0	0.0	0.0	0.0	0.0	110.0	126.0	4.3929276422701395	0.3857961953968254	2.016342364495339	0.12607734475146384
53888900	54222887	chr20q	chr20q73	chr20	333988	0.0	0.0	0.0	0.0	0.0	125.0	97.0	4.152390151602568	2.2619110484536082	2.200552235915928	0.2572509425507741
54222888	54556875	chr20q	chr20q74	chr20	333988	0.0	0.0	0.0	0.0	0.0	156.0	202.0	4.150564556090322	0.42202440504950495	2.3033854487483336	0.24319710473222178
54556876	54890863	chr20q	chr20q75	chr20	333988	0.0	0.0	0.0	2.0	0.0	126.0	95.0	3.136626338096784	0.7787088705263158	1.0680201664050413	0.20191606950540145
54890864	55224851	chr20q	chr20q76	chr20	333988	0.0	0.0	0.0	4.0	0.0	135.0	154.0	6.446047597777504	1.2208992284415585	2.654037210685067	0.36008447633522794
55224852	55558839	chr20q	chr20q77	chr20	333988	0.0	0.0	0.0	0.0	0.0	245.0	167.0	4.879038046530523	1.272213825748503	4.786426096246721	0.7312350616220022
55558840	55892827	chr20q	chr20q78	chr20	333988	0.0	0.0	0.0	0.0	0.0	180.0	133.0	2.3036943422183542	0.4396405135338346	1.6720094248647652	0.23080230477844463
55892828	56226815	chr20q	chr20q79	chr20	333988	0.0	0.0	0.0	28.0	0.0	189.0	138.0	4.428048358465278	1.4976837073188405	4.276780939989413	0.5093811283937805
56226816	56560803	chr20q	chr20q80	chr20	333988	0.0	0.0	0.0	0.0	0.0	227.0	186.0	3.879022207924714	1.1511586258064517	3.6371118083666296	0.5107100217765981
56560804	56894791	chr20q	chr20q81	chr20	333988	0.0	0.0	0.0	0.0	0.0	169.0	124.0	3.660568461534085	0.38683507661290323	2.1202104366125347	0.21553676815535971
56894792	57228779	chr20q	chr20q82	chr20	333988	0.0	0.0	0.0	0.0	0.0	194.0	136.0	6.633690190724972	1.1518977522058824	4.77293435227345	0.6627415181201783
57228780	57562767	chr20q	chr20q83	chr20	333988	0.0	0.0	0.0	0.0	0.0	139.0	131.0	2.8369912230205916	0.26681597251908395	1.280247502686029	0.17623125006343257
57562768	57896755	chr20q	chr20q84	chr20	333988	0.0	0.0	0.0	4.0	0.0	84.0	103.0	1.26444981785608	0.1582269486407767	1.0010497443972686	0.1325360526873759
57896756	58230743	chr20q	chr20q85	chr20	333988	0.0	0.0	0.0	4.0	4.0	147.0	176.0	5.273411408160131	1.033729959090909	4.28542718567294	0.5186662594224467
58230744	58564731	chr20q	chr20q86	chr20	333988	0.0	0.0	0.0	0.0	0.0	97.0	126.0	3.266869888660713	0.64867635	3.2121391371358903	0.2801887105513969
58564732	58898719	chr20q	chr20q87	chr20	333988	0.0	0.0	0.0	0.0	0.0	127.0	178.0	3.0110607244127285	0.4920818808988764	2.2919583803929107	0.29663551982032066
58898720	59232707	chr20q	chr20q88	chr20	333988	0.0	0.0	0.0	0.0	0.0	112.0	104.0	2.9710031383931215	0.5629220328846154	1.8083126175332016	0.21843121222080136
59232708	59566695	chr20q	chr20q89	chr20	333988	0.0	0.0	0.0	0.0	0.0	176.0	148.0	7.177512889199228	1.4493043749324324	5.8370911650122705	0.5510119254901154
59566696	59900683	chr20q	chr20q90	chr20	333988	0.0	0.0	0.0	0.0	0.0	197.0	155.0	4.540815127666236	1.152904518064516	3.655202539819955	0.5219513479745297
59900684	60234671	chr20q	chr20q91	chr20	333988	0.0	0.0	0.0	0.0	0.0	148.0	197.0	4.323831594597695	1.214846378172589	3.7318950904977837	0.5284163367325261
60234672	60568659	chr20q	chr20q92	chr20	333988	0.0	0.0	0.0	4.0	4.0	164.0	228.0	6.39959743841106	1.179776677631579	4.624314775937511	0.6583150453756367
